"","censusdate","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3"
"22978",2014-02-01,2,2,2014,"control",14,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,55,"001353",NA,"001749","*"
"22979",2014-02-01,2,2,2014,"control",14,57,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,49,"001576","*","001476",NA
"22980",2014-02-01,2,2,2014,"control",14,36,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,52,"001417",NA,"001418",NA
"22981",2014-02-01,2,2,2014,"control",14,33,"OL","F","Z",NA,NA,NA,NA,NA,NA,20,25,"001464",NA,"001463",NA
"22982",2014-02-01,2,2,2014,"control",14,44,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,57,"001636","*","001578","*"
"22983",2014-02-01,2,2,2014,"exclosure",15,17,"PE","F","Z",NA,NA,NA,NA,NA,NA,20,24,"001427",NA,"001444",NA
"22984",2014-02-01,2,2,2014,"exclosure",15,37,"PE","M","Z",NA,NA,NA,NA,NA,NA,19,21,"001579","*","001580","*"
"22985",2014-03-01,3,1,2014,"exclosure",19,37,"PE","M",NA,"J",NA,NA,NA,NA,NA,20,NA,"001501","*","001502","*"
"22986",2014-03-01,3,1,2014,"exclosure",19,26,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"22987",2014-03-01,3,1,2014,"exclosure",19,42,"RM","M","Z",NA,NA,NA,NA,NA,NA,15,10,"00F1FB","*",NA,NA
"22988",2014-03-01,3,1,2014,"exclosure",19,67,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,22,"56859A","*",NA,NA
"22989",2014-03-01,3,1,2014,"exclosure",19,64,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,20,"010492",NA,NA,NA
"22990",2014-03-01,3,1,2014,"exclosure",19,35,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,19,"01264C",NA,NA,NA
"22991",2014-03-01,3,1,2014,"control",17,73,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,53,"001971",NA,"001970",NA
"22992",2014-03-01,3,1,2014,"control",17,35,"DM","F",NA,NA,NA,NA,NA,"E",NA,34,47,"000509",NA,"000508",NA
"22993",2014-03-01,3,1,2014,"control",17,54,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,41,"001952",NA,"001973",NA
"22994",2014-03-01,3,1,2014,"control",17,55,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,16,"5D9EF2",NA,NA,NA
"22995",2014-03-01,3,1,2014,"control",17,36,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,16,"00F4EC",NA,NA,NA
"22996",2014-03-01,3,1,2014,"control",17,37,"SF","F","Z",NA,NA,NA,NA,NA,NA,29,92,"001893","*","001551","*"
"22997",2014-03-01,3,1,2014,"control",17,16,"DM","F","Z",NA,NA,NA,NA,NA,NA,32,23,"001503","*","001504","*"
"22998",2014-03-01,3,1,2014,"control",17,17,"PB","M",NA,NA,"S",NA,NA,NA,NA,28,44,"00B14F",NA,NA,NA
"22999",2014-03-01,3,1,2014,"control",17,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,49,"001310",NA,"001311",NA
"23000",2014-03-01,3,1,2014,"control",17,76,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,22,"5DA1EA","*",NA,NA
"23001",2014-03-01,3,1,2014,"control",17,61,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,52,"001294",NA,"001505","*"
"23002",2014-03-01,3,1,2014,"control",17,13,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,49,"000620",NA,"000619",NA
"23003",2014-03-01,3,1,2014,"control",17,12,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,26,"00F780","*",NA,NA
"23004",2014-03-01,3,1,2014,"control",17,71,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"00A902","*",NA,NA
"23005",2014-03-01,3,1,2014,"exclosure",21,35,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,44,"00FA6B",NA,NA,NA
"23006",2014-03-01,3,1,2014,"exclosure",21,71,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,41,"00FAB8",NA,NA,NA
"23007",2014-03-01,3,1,2014,"exclosure",21,44,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00F0BD",NA,NA,NA
"23008",2014-03-01,3,1,2014,"exclosure",21,17,"PE","F",NA,NA,NA,NA,NA,"E",NA,20,25,"001946",NA,"001963",NA
"23009",2014-03-01,3,1,2014,"removal",23,71,"PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23010",2014-03-01,3,1,2014,"removal",16,25,"DM","F",NA,NA,NA,"S",NA,NA,NA,36,NA,NA,NA,NA,NA
"23011",2014-03-01,3,1,2014,"removal",16,41,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,21,NA,NA,NA,NA
"23012",2014-03-01,3,1,2014,"removal",16,44,"PE","F",NA,NA,NA,NA,NA,NA,NA,20,NA,"001969",NA,NA,NA
"23013",2014-03-01,3,1,2014,"removal",16,74,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,NA,NA,NA,NA,NA
"23014",2014-03-01,3,1,2014,"removal",16,66,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,40,NA,NA,NA,NA
"23015",2014-03-01,3,2,2014,"exclosure",3,72,"DM","F",NA,NA,NA,NA,NA,"R",NA,36,44,"001552","*","001553","*"
"23016",2014-03-01,3,2,2014,"exclosure",3,23,"PE","F",NA,NA,NA,NA,NA,"E",NA,20,28,"001430",NA,"001431",NA
"23017",2014-03-01,3,2,2014,"exclosure",3,21,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,27,"001206",NA,"001207",NA
"23018",2014-03-01,3,2,2014,"exclosure",3,54,"RM","F",NA,NA,NA,NA,NA,"E",NA,16,14,"5D9E57","*",NA,NA
"23019",2014-03-01,3,2,2014,"control",4,26,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,45,"001567","*","001566","*"
"23020",2014-03-01,3,2,2014,"control",4,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,56,"001386",NA,"001385",NA
"23021",2014-03-01,3,2,2014,"control",4,22,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,44,"001935",NA,"001554","*"
"23022",2014-03-01,3,2,2014,"control",4,71,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,30,"001563","*","001564","*"
"23023",2014-03-01,3,2,2014,"control",4,42,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,48,"001753",NA,"001555","*"
"23024",2014-03-01,3,2,2014,"control",4,61,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,52,"001562","*","001560","*"
"23025",2014-03-01,3,2,2014,"control",4,41,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,53,"001938",NA,"001936",NA
"23026",2014-03-01,3,2,2014,"control",4,73,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,22,"001561","*","001559","*"
"23027",2014-03-01,3,2,2014,"control",11,72,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,50,"001041",NA,"001042",NA
"23028",2014-03-01,3,2,2014,"control",11,73,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,50,"B7174B",NA,"001262",NA
"23029",2014-03-01,3,2,2014,"control",11,66,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"00B0FA",NA,NA,NA
"23030",2014-03-01,3,2,2014,"control",11,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"001557","*","001762",NA
"23031",2014-03-01,3,2,2014,"control",11,67,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,25,"001584",NA,"001500",NA
"23032",2014-03-01,3,2,2014,"control",11,67,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,51,"001565","*","001556","*"
"23033",2014-03-01,3,2,2014,"control",11,27,"PE","F","Z",NA,NA,NA,NA,NA,NA,20,23,"001977",NA,"001978",NA
"23034",2014-03-01,3,2,2014,"control",11,36,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,51,"001825",NA,"001921",NA
"23035",2014-03-01,3,2,2014,"control",11,34,"DM","F",NA,NA,NA,NA,NA,"R",NA,35,44,"001491",NA,"001492",NA
"23036",2014-03-01,3,2,2014,"control",14,71,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,32,"001537",NA,"001735",NA
"23037",2014-03-01,3,2,2014,"control",14,73,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,55,"001529",NA,"001530",NA
"23038",2014-03-01,3,2,2014,"control",14,45,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,59,"001636",NA,"001578",NA
"23039",2014-03-01,3,2,2014,"control",14,31,"DM","F","Z",NA,NA,NA,NA,NA,NA,38,51,"001518","*","001747",NA
"23040",2014-03-01,3,2,2014,"control",14,41,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,45,NA,NA,NA,NA
"23041",2014-03-01,3,2,2014,"control",14,27,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"001413",NA,"001414",NA
"23042",2014-03-01,3,2,2014,"control",14,42,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"00F84C",NA,NA,NA
"23043",2014-03-01,3,2,2014,"control",14,67,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,45,NA,NA,NA,NA
"23044",2014-03-01,3,2,2014,"control",14,61,"DM","F",NA,NA,NA,NA,NA,"R",NA,36,49,"001531",NA,"001532",NA
"23045",2014-03-01,3,2,2014,"control",14,57,"DM","F","Z",NA,NA,NA,NA,NA,NA,33,27,"001509","*","001510","*"
"23046",2014-03-01,3,2,2014,"control",14,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"001353",NA,"001749","*"
"23047",2014-03-01,3,2,2014,"control",14,25,"OT","M",NA,NA,"S",NA,NA,NA,NA,22,32,"001512","*","001513","*"
"23048",2014-03-01,3,2,2014,"exclosure",15,44,"PE","M","Z",NA,NA,NA,NA,NA,NA,19,24,"001579",NA,"001580",NA
"23049",2014-03-01,3,2,2014,"exclosure",15,53,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,15,"5DA334",NA,NA,NA
"23050",2014-03-01,3,2,2014,"exclosure",3,51,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,49,"B6E755",NA,"001609",NA
"23051",2014-03-01,3,2,2014,"removal",10,25,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,28,NA,NA,NA,NA
"23052",2014-03-01,3,2,2014,"removal",10,26,"PE","M","Z",NA,NA,NA,NA,NA,NA,18,12,NA,NA,NA,NA
"23053",2014-03-01,3,2,2014,"removal",10,71,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,20,"663975",NA,NA,NA
"23054",2014-03-29,3,29,2014,"exclosure",19,47,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"5B8D9A","*",NA,NA
"23055",2014-03-29,3,29,2014,"exclosure",19,34,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,20,"0116C9",NA,NA,NA
"23056",2014-03-29,3,29,2014,"exclosure",19,51,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,22,"012C5B","*",NA,NA
"23057",2014-03-29,3,29,2014,"exclosure",19,77,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,24,"00B15E","*",NA,NA
"23058",2014-03-29,3,29,2014,"exclosure",19,11,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,23,"012A74","*",NA,NA
"23059",2014-03-29,3,29,2014,"control",17,37,"BA","F",NA,NA,NA,NA,NA,"E",NA,13,13,NA,NA,NA,NA
"23060",2014-03-29,3,29,2014,"control",17,61,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,53,"001294",NA,"001505",NA
"23061",2014-03-29,3,29,2014,"control",17,53,"DM","F",NA,NA,NA,"S",NA,"R",NA,35,42,"001952",NA,"001973",NA
"23062",2014-03-29,3,29,2014,"control",17,57,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,8,"00FE5E","*",NA,NA
"23063",2014-03-29,3,29,2014,"control",17,66,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,51,"001310",NA,"001311",NA
"23064",2014-03-29,3,29,2014,"control",17,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,51,"001684","*","001683","*"
"23065",2014-03-29,3,29,2014,"control",17,16,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,18,"00F4EC",NA,NA,NA
"23066",2014-03-29,3,29,2014,"control",17,23,"OL","F",NA,NA,NA,NA,NA,"E",NA,21,32,"001962",NA,"001961",NA
"23067",2014-03-29,3,29,2014,"control",17,76,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"5DA1EA",NA,NA,NA
"23068",2014-03-29,3,29,2014,"control",17,14,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,45,"000509",NA,"000508",NA
"23069",2014-03-29,3,29,2014,"control",17,25,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,35,"001795","*","001681","*"
"23070",2014-03-29,3,29,2014,"control",17,31,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,47,"000620",NA,"000619",NA
"23071",2014-03-29,3,29,2014,"control",17,75,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,51,"001971",NA,"001970",NA
"23072",2014-03-29,3,29,2014,"control",17,36,"PB","M",NA,NA,"S",NA,NA,NA,NA,27,44,"00B14F",NA,NA,NA
"23073",2014-03-29,3,29,2014,"control",17,27,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,19,"5D9EF2",NA,NA,NA
"23074",2014-03-29,3,29,2014,"control",17,71,"RM","F",NA,NA,NA,NA,NA,"E",NA,15,12,"00A966","*",NA,NA
"23075",2014-03-29,3,29,2014,"exclosure",21,55,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,8,"00B40B","*",NA,NA
"23076",2014-03-29,3,29,2014,"exclosure",21,77,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00F999",NA,NA,NA
"23077",2014-03-29,3,29,2014,"exclosure",21,47,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00F454",NA,NA,NA
"23078",2014-03-29,3,29,2014,"exclosure",21,41,"PP","F","Z",NA,NA,NA,NA,NA,NA,17,12,"00B341",NA,NA,NA
"23079",2014-03-29,3,29,2014,"exclosure",21,54,"PP","F",NA,NA,NA,"S",NA,NA,NA,20,15,"0101F4",NA,NA,NA
"23080",2014-03-29,3,29,2014,"exclosure",21,15,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"01060A","*",NA,NA
"23081",2014-03-29,3,29,2014,"exclosure",21,64,"PF","F",NA,NA,NA,NA,NA,"E",NA,15,8,"00F663","*",NA,NA
"23082",2014-03-29,3,29,2014,"exclosure",21,43,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,21,"00F0BD",NA,NA,NA
"23083",2014-03-29,3,29,2014,"exclosure",21,31,"RM","F",NA,NA,NA,NA,NA,"E",NA,16,15,"0064C8","*",NA,NA
"23084",2014-03-29,3,29,2014,"removal",23,11,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,19,NA,NA,NA,NA
"23085",2014-03-29,3,29,2014,"removal",23,15,"PE","F",NA,NA,NA,NA,"P","E",NA,18,21,NA,NA,NA,NA
"23086",2014-03-29,3,29,2014,"removal",16,17,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,26,"001584",NA,"001500",NA
"23087",2014-03-29,3,29,2014,"removal",16,74,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,42,NA,NA,NA,NA
"23088",2014-03-29,3,29,2014,"removal",16,57,"RM","M","Z",NA,NA,NA,NA,NA,NA,15,9,NA,NA,NA,NA
"23089",2014-03-29,3,29,2014,"removal",16,16,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,49,NA,NA,NA,NA
"23090",2014-03-29,3,29,2014,"removal",16,67,"PE","M","Z",NA,NA,NA,NA,NA,NA,18,24,"001948",NA,"001947",NA
"23091",2014-03-29,3,30,2014,"exclosure",3,61,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"0116DD","*",NA,NA
"23092",2014-03-29,3,30,2014,"exclosure",3,62,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"00F695",NA,NA,NA
"23093",2014-03-29,3,30,2014,"exclosure",3,66,"PF","M",NA,NA,"S",NA,NA,NA,NA,15,9,"00F23B","*",NA,NA
"23094",2014-03-29,3,30,2014,"exclosure",3,74,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,15,"00F901",NA,NA,NA
"23095",2014-03-29,3,30,2014,"exclosure",3,52,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,21,"00E7AB",NA,NA,NA
"23096",2014-03-29,3,30,2014,"exclosure",3,57,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,22,"00B16A","*",NA,NA
"23097",2014-03-29,3,30,2014,"exclosure",3,53,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,19,"00F88B",NA,NA,NA
"23098",2014-03-29,3,30,2014,"exclosure",3,11,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,23,"001697",NA,"001696",NA
"23099",2014-03-29,3,30,2014,"exclosure",3,23,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,21,"007598","*",NA,NA
"23100",2014-03-29,3,30,2014,"exclosure",3,32,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,24,"0104AD",NA,NA,NA
"23101",2014-03-29,3,30,2014,"exclosure",3,12,"PE","F",NA,NA,NA,NA,NA,"E",NA,19,26,"001999",NA,"001998",NA
"23102",2014-03-29,3,30,2014,"exclosure",3,37,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,27,"00AA5F",NA,NA,NA
"23103",2014-03-29,3,30,2014,"control",4,41,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,46,"001668","*","001667","*"
"23104",2014-03-29,3,30,2014,"control",4,42,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,44,"001666","*","001665","*"
"23105",2014-03-29,3,30,2014,"control",4,37,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,22,"00EB59","*",NA,NA
"23106",2014-03-29,3,30,2014,"control",4,45,"PP","F",NA,NA,NA,"S",NA,NA,NA,21,15,"00A951",NA,NA,NA
"23107",2014-03-29,3,30,2014,"control",4,35,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,46,"001567",NA,"001566",NA
"23108",2014-03-29,3,30,2014,"control",4,73,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"00FA6D",NA,NA,NA
"23109",2014-03-29,3,30,2014,"control",4,75,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,26,"B1E45B","*","001663","*"
"23110",2014-03-29,3,30,2014,"control",4,71,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"00B389",NA,NA,NA
"23111",2014-03-29,3,30,2014,"control",4,15,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,18,"007464","*",NA,NA
"23112",2014-03-29,3,30,2014,"control",4,51,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,45,"001562",NA,"001560",NA
"23113",2014-03-29,3,30,2014,"control",4,12,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"001662","*","001661","*"
"23114",2014-03-29,3,30,2014,"control",4,43,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,51,"001753",NA,"001555",NA
"23115",2014-03-29,3,30,2014,"control",4,65,"PP","F",NA,NA,NA,"S",NA,NA,NA,22,17,"0105D5",NA,NA,NA
"23116",2014-03-29,3,30,2014,"control",11,66,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,23,"5D020D",NA,NA,NA
"23117",2014-03-29,3,30,2014,"control",11,56,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"00F26A",NA,NA,NA
"23118",2014-03-29,3,30,2014,"control",11,62,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,47,"B7174B","*","001262",NA
"23119",2014-03-29,3,30,2014,"control",11,67,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,45,"001557",NA,"001762",NA
"23120",2014-03-29,3,30,2014,"control",11,46,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,45,"001491",NA,"001492",NA
"23121",2014-03-29,3,30,2014,"control",11,61,"PP","F","Z",NA,NA,NA,NA,NA,NA,19,17,"006514","*",NA,NA
"23122",2014-03-29,3,30,2014,"control",11,22,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,NA,"B25328","*","001846","*"
"23123",2014-03-29,3,30,2014,"control",11,51,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,20,"00667D","*",NA,NA
"23124",2014-03-29,3,30,2014,"control",14,74,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,49,"001640","*","001639","*"
"23125",2014-03-29,3,30,2014,"control",14,57,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,36,"001638","*","001637","*"
"23126",2014-03-29,3,30,2014,"control",14,41,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,51,"001518",NA,"001747",NA
"23127",2014-03-29,3,30,2014,"control",14,51,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,17,"006477","*",NA,NA
"23128",2014-03-29,3,30,2014,"control",14,43,"DM","F",NA,NA,NA,"S",NA,"B",NA,36,44,"001419",NA,"001420",NA
"23129",2014-03-29,3,30,2014,"control",14,22,"OL","F",NA,NA,NA,NA,NA,"E",NA,19,36,"001464",NA,"001463",NA
"23130",2014-03-29,3,30,2014,"control",14,64,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,56,"001636","*","001578",NA
"23131",2014-03-29,3,30,2014,"control",14,61,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,50,"001873",NA,"001536",NA
"23132",2014-03-29,3,30,2014,"control",14,72,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,18,"00E89C","*",NA,NA
"23133",2014-03-29,3,30,2014,"control",14,73,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,40,"001537",NA,"001735","*"
"23134",2014-03-29,3,30,2014,"control",14,76,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,43,"001634","*","001633","*"
"23135",2014-03-29,3,30,2014,"control",14,44,"PP","F",NA,NA,NA,"S",NA,NA,NA,19,18,"00FF09",NA,NA,NA
"23136",2014-03-29,3,30,2014,"control",14,12,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,48,"B6E2BD","*","001631","*"
"23137",2014-03-29,3,30,2014,"control",14,32,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"23138",2014-03-29,3,30,2014,"control",14,37,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"001353",NA,"001749","*"
"23139",2014-03-29,3,30,2014,"control",14,27,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,49,"001628","*","001748","*"
"23140",2014-03-29,3,30,2014,"exclosure",15,47,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,19,"5D0C43",NA,NA,NA
"23141",2014-03-29,3,30,2014,"exclosure",15,57,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"012C0F","*",NA,NA
"23142",2014-03-29,3,30,2014,"exclosure",15,63,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"00EA67","*",NA,NA
"23143",2014-03-29,3,30,2014,"exclosure",15,14,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,18,"00F1F6",NA,NA,NA
"23144",2014-03-29,3,30,2014,"exclosure",15,13,"PE","M","Z",NA,NA,NA,NA,NA,NA,19,22,"001579",NA,"001580",NA
"23145",2014-03-29,3,30,2014,"exclosure",15,16,"PP","F",NA,NA,NA,"P",NA,NA,NA,20,20,"0075E0",NA,NA,NA
"23146",2014-03-29,3,30,2014,"exclosure",15,25,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,24,"5D23D1",NA,NA,NA
"23147",2014-03-29,3,30,2014,"removal",10,77,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,24,"001975",NA,"001976",NA
"23148",2014-03-29,3,30,2014,"removal",10,47,"RM","M","Z",NA,NA,NA,NA,NA,NA,15,11,NA,NA,NA,NA
"23149",2014-04-26,4,26,2014,"exclosure",19,36,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,26,"01264C",NA,NA,NA
"23150",2014-04-26,4,26,2014,"exclosure",19,35,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,13,"00B1D1","*",NA,NA
"23151",2014-04-26,4,26,2014,"exclosure",19,42,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,25,"00B15E",NA,NA,NA
"23152",2014-04-26,4,26,2014,"exclosure",19,26,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,23,"010F1B","*",NA,NA
"23153",2014-04-26,4,26,2014,"exclosure",19,31,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,24,"0116C9",NA,NA,NA
"23154",2014-04-26,4,26,2014,"exclosure",19,56,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,11,"00E251","*",NA,NA
"23155",2014-04-26,4,26,2014,"exclosure",19,11,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"00F741","*",NA,NA
"23156",2014-04-26,4,26,2014,"exclosure",19,77,"PE","M",NA,NA,"S",NA,NA,NA,NA,21,27,"001226",NA,"001212",NA
"23157",2014-04-26,4,26,2014,"control",17,72,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,21,"634C50",NA,NA,NA
"23158",2014-04-26,4,26,2014,"control",17,32,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"001778","*","001777","*"
"23159",2014-04-26,4,26,2014,"control",17,62,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,20,"00FDFC","*",NA,NA
"23160",2014-04-26,4,26,2014,"control",17,53,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,45,"001952",NA,"001973",NA
"23161",2014-04-26,4,26,2014,"control",17,66,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,24,"007265","*",NA,NA
"23162",2014-04-26,4,26,2014,"control",17,67,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,58,"001971",NA,"001970",NA
"23163",2014-04-26,4,26,2014,"control",17,57,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,21,"00747A","*",NA,NA
"23164",2014-04-26,4,26,2014,"control",17,77,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,50,"001310",NA,"001311",NA
"23165",2014-04-26,4,26,2014,"control",17,31,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,29,"001779","*","001720","*"
"23166",2014-04-26,4,26,2014,"control",17,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,27,"001796","*","001797","*"
"23167",2014-04-26,4,26,2014,"control",17,13,"DM","F",NA,NA,NA,"S",NA,"E",NA,35,47,"000509",NA,"000508",NA
"23168",2014-04-26,4,26,2014,"control",17,35,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,18,"5D9EF2",NA,NA,NA
"23169",2014-04-26,4,26,2014,"control",17,24,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,NA,"001795","*","001681",NA
"23170",2014-04-26,4,26,2014,"control",17,36,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"001794","*","001793","*"
"23171",2014-04-26,4,26,2014,"control",17,26,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00FDFB","*",NA,NA
"23172",2014-04-26,4,26,2014,"control",17,46,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,25,"5D30A6","*",NA,NA
"23173",2014-04-26,4,26,2014,"control",17,12,"DM","F",NA,NA,NA,NA,"P","E",NA,36,57,"000620",NA,"000619",NA
